image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A18.JPG,True,0.635179372,0.68,VGG-Face,opencv,cosine,,,,,050A16.JPG,FGNET/images/050A16.JPG,FGNET,050A16.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/050A16.JPG,White,White,Male,20-29,"[7.7645046e-01 5.0903275e-04 1.2651096e-01 2.0055966e-03 1.6426039e-03
 6.9244276e-03 8.5956909e-02]",[9.9472368e-01 3.7947996e-04 1.7662412e-03 3.1305121e-03],[0.98556656 0.01443341],"[3.1176812e-06 3.6653649e-04 7.0789412e-02 7.8189957e-01 1.4254138e-01
 4.3540094e-03 4.3873850e-05 1.9290258e-06 1.6748986e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A25.JPG,False,0.832286949,0.68,VGG-Face,opencv,cosine,,,,,033A14.JPG,FGNET/images/033A14.JPG,FGNET,033A14.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/033A14.JPG,Latino_Hispanic,White,Male,10-19,"[0.14920993 0.01024266 0.63506746 0.00279619 0.01177092 0.02171105
 0.16920184]",[0.97057545 0.00931382 0.00363803 0.01647273],[9.992357e-01 7.642942e-04],"[5.5539584e-07 5.2919346e-03 9.3170154e-01 6.1994739e-02 9.8856771e-04
 2.2567545e-05 1.4211686e-07 1.9694829e-08 1.2027818e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A14.JPG,False,0.897752031,0.68,VGG-Face,opencv,cosine,,,,,073A00.JPG,FGNET/images/073A00.JPG,FGNET,073A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A00.JPG,White,White,Male,0-2,"[0.36032748 0.00111878 0.133794   0.28604102 0.05342219 0.01248003
 0.15281653]",[9.1336423e-01 4.4932262e-05 8.4454879e-02 2.1359746e-03],[0.82909614 0.17090392],"[9.5481473e-01 3.7797872e-02 6.5875408e-04 1.7675500e-03 2.6307208e-03
 1.7068842e-03 4.8242568e-04 1.2478909e-04 1.6184385e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A39.JPG,False,0.899161474,0.68,VGG-Face,opencv,cosine,,,,,021A06.JPG,FGNET/images/021A06.JPG,FGNET,021A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/021A06.JPG,Middle Eastern,White,Female,20-29,"[0.08278093 0.01699149 0.18515962 0.00077642 0.00351877 0.05385832
 0.6569144 ]",[0.80562377 0.01592011 0.00904187 0.16941422],[0.47725406 0.52274597],"[0.00034288 0.03219113 0.25718936 0.32901236 0.25818744 0.07578261
 0.02711618 0.01671077 0.00346721]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\053A15.JPG,False,0.865337191,0.68,VGG-Face,opencv,cosine,,,,,053A00.JPG,FGNET/images/053A00.JPG,FGNET,053A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/053A00.JPG,White,White,Male,10-19,"[9.2542005e-01 5.0434424e-04 1.7029865e-02 2.0189557e-02 2.6485048e-02
 3.3292893e-04 1.0038286e-02]",[8.6723238e-01 7.9045130e-05 1.3257813e-01 1.1045212e-04],[0.9531813 0.0468187],"[0.05636458 0.19104628 0.26718092 0.10863387 0.13548319 0.1422451
 0.07709752 0.01951031 0.00243819]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A40.JPG,False,0.868372153,0.68,VGG-Face,opencv,cosine,,,,,032A06.JPG,FGNET/images/032A06.JPG,FGNET,032A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/032A06.JPG,White,White,Male,10-19,"[0.44241354 0.06090223 0.23043023 0.08191938 0.05333336 0.04011525
 0.09088606]",[0.53095746 0.02549661 0.39116096 0.05238496],[0.8075632 0.1924368],"[0.00511    0.20343919 0.20353532 0.19418196 0.16077907 0.14689429
 0.05736925 0.02046228 0.00822865]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\064A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\064A10.JPG,False,0.843504252,0.68,VGG-Face,opencv,cosine,,,,,064A01.JPG,FGNET/images/064A01.JPG,FGNET,064A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/064A01.JPG,East Asian,White,Female,3-9,"[0.11918204 0.02915676 0.17865007 0.27310538 0.22367485 0.05344116
 0.12278978]",[0.95330364 0.00589599 0.02427963 0.01652075],[0.08846179 0.9115382 ],"[0.02379471 0.24769521 0.14802945 0.2356422  0.20038211 0.10361102
 0.02907205 0.0099571  0.00181615]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\022A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\022A28.JPG,True,0.372572747,0.68,VGG-Face,opencv,cosine,,,,,022A18.JPG,FGNET/images/022A18.JPG,FGNET,022A18.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/022A18.JPG,White,White,Male,20-29,"[0.48209056 0.00226466 0.21379276 0.01061287 0.01320949 0.00339756
 0.27463207]",[0.9652934  0.00861505 0.0202456  0.00584601],[0.998844   0.00115591],"[2.0424839e-06 1.4477993e-03 3.5486117e-01 5.9939790e-01 4.3456823e-02
 8.2733115e-04 6.5355030e-06 3.2758345e-07 1.3824514e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A07.JPG,True,0.231494414,0.68,VGG-Face,opencv,cosine,,,,,011A05.JPG,FGNET/images/011A05.JPG,FGNET,011A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/011A05.JPG,Indian,White,Male,3-9,"[0.13710642 0.08087239 0.17337303 0.0806748  0.135889   0.28070715
 0.11137718]",[0.7414963  0.22647926 0.02201376 0.01001069],[9.9901015e-01 9.8980346e-04],"[3.9886781e-03 5.5757016e-01 3.7606430e-01 4.6540692e-02 1.0117411e-02
 4.6901610e-03 7.8381423e-04 2.0925062e-04 3.5604095e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A05.JPG,True,0.329955682,0.68,VGG-Face,opencv,cosine,,,,,029A01.JPG,FGNET/images/029A01.JPG,FGNET,029A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/029A01.JPG,Middle Eastern,White,Male,3-9,"[0.30963147 0.00422105 0.26600137 0.02761689 0.02582567 0.0426315
 0.32407206]",[9.8956954e-01 3.9282005e-04 5.6069875e-03 4.4306293e-03],[0.9954118  0.00458816],"[2.0506199e-02 9.2550427e-01 4.6269618e-02 6.6831089e-03 8.9263136e-04
 1.3752667e-04 5.7848370e-06 7.5611501e-07 1.0646160e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A04.JPG,True,0.550297374,0.68,VGG-Face,opencv,cosine,,,,,066A00.JPG,FGNET/images/066A00.JPG,FGNET,066A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/066A00.JPG,Middle Eastern,White,Male,0-2,"[1.1267809e-01 4.6807407e-05 4.7398664e-02 1.9184493e-03 9.4998791e-04
 5.4379692e-03 8.3156997e-01]",[9.83713627e-01 4.65184094e-05 1.43762985e-02 1.86365005e-03],[0.98901105 0.01098893],"[7.3366052e-01 2.5949872e-01 2.6181769e-03 7.8877946e-04 1.2707784e-03
 1.7649723e-03 3.3545477e-04 5.8420068e-05 4.2578909e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A35.JPG,True,0.66361961,0.68,VGG-Face,opencv,cosine,,,,,008A17.JPG,FGNET/images/008A17.JPG,FGNET,008A17.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/008A17.JPG,White,White,Female,20-29,"[7.1663451e-01 5.3600396e-04 8.1799991e-02 3.5731020e-05 9.3305869e-05
 1.0726347e-02 1.9017413e-01]",[9.2132622e-01 9.6068031e-04 2.0495085e-04 7.7508099e-02],[0.02025462 0.9797454 ],"[2.5738884e-06 3.2285051e-03 2.5037706e-01 6.7359799e-01 6.8338804e-02
 4.3715728e-03 7.6616881e-05 6.4746864e-06 4.8056967e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\020A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\020A30.JPG,False,0.852924469,0.68,VGG-Face,opencv,cosine,,,,,020A08.JPG,FGNET/images/020A08.JPG,FGNET,020A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/020A08.JPG,White,Indian,Female,3-9,"[0.43913168 0.01353451 0.24726282 0.0007241  0.00443425 0.12085376
 0.17405887]",[0.19340493 0.03189217 0.01451691 0.760186  ],[0.47501633 0.5249837 ],"[0.0309834  0.63636506 0.15190403 0.03429747 0.03974416 0.05729651
 0.01376009 0.02192827 0.01372104]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A55.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A61.JPG,True,0.444019049,0.68,VGG-Face,opencv,cosine,,,,,006A55.JPG,FGNET/images/006A55.JPG,FGNET,006A55.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A55.JPG,Black,Indian,Male,50-59,"[0.04221747 0.3764248  0.3753987  0.00393113 0.01369595 0.13397981
 0.05435208]",[0.02311684 0.27792582 0.20724371 0.4917136 ],[9.992239e-01 7.761288e-04],"[0.0045628  0.01577358 0.02735506 0.01504637 0.06937205 0.2655713
 0.4534488  0.14126654 0.00760353]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A24.JPG,False,0.855959832,0.68,VGG-Face,opencv,cosine,,,,,042A08.JPG,FGNET/images/042A08.JPG,FGNET,042A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/042A08.JPG,White,White,Male,10-19,"[9.5178604e-01 7.8739695e-06 2.8844108e-03 1.5865518e-04 1.3795939e-04
 2.4042596e-04 4.4784687e-02]",[9.9900877e-01 2.0201373e-05 1.5566710e-04 8.1532978e-04],[0.99555105 0.00444895],"[9.6778516e-05 3.5524535e-01 6.4214027e-01 2.3650792e-03 1.2423280e-04
 2.7696464e-05 5.1396711e-07 6.3369221e-08 6.3279089e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A18.JPG,False,0.863859506,0.68,VGG-Face,opencv,cosine,,,,,071A00.JPG,FGNET/images/071A00.JPG,FGNET,071A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/071A00.JPG,Middle Eastern,Indian,Male,3-9,"[0.09612063 0.09791275 0.183482   0.00721274 0.01932138 0.1209985
 0.47495192]",[0.07031261 0.19509695 0.23571107 0.49887937],[0.81073684 0.18926321],"[0.08290116 0.4317211  0.13246498 0.11508656 0.12495617 0.0865275
 0.02023998 0.0050988  0.00100383]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A08.JPG,True,0.438306222,0.68,VGG-Face,opencv,cosine,,,,,076A04.JPG,FGNET/images/076A04.JPG,FGNET,076A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/076A04.JPG,White,White,Male,3-9,"[8.5681504e-01 6.6390855e-04 7.7389300e-02 7.8023365e-03 8.6590229e-03
 1.2805156e-02 3.5865325e-02]",[9.9367368e-01 1.3887250e-03 3.9857416e-03 9.5183740e-04],[0.9145096  0.08549042],"[3.1922250e-03 7.9087633e-01 1.9869687e-01 3.2853759e-03 1.5207543e-03
 1.6945951e-03 5.0388573e-04 1.7833165e-04 5.1700074e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A06b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A07b.JPG,True,0.340996536,0.68,VGG-Face,opencv,cosine,,,,,065A06b.JPG,FGNET/images/065A06b.JPG,FGNET,065A06b.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/065A06b.JPG,Latino_Hispanic,Asian,Male,3-9,"[0.2900188  0.01203884 0.6193422  0.00323657 0.00961583 0.00637442
 0.05937337]",[0.11033174 0.07114733 0.70950806 0.10901286],[0.9743115  0.02568847],"[8.9837285e-04 7.5278085e-01 2.3727967e-01 6.6537065e-03 1.8620564e-03
 4.7552807e-04 4.0036735e-05 8.4528974e-06 1.3038336e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A20.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A45.JPG,False,0.844065726,0.68,VGG-Face,opencv,cosine,,,,,047A20.JPG,FGNET/images/047A20.JPG,FGNET,047A20.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/047A20.JPG,Middle Eastern,White,Female,20-29,"[0.21524343 0.0151374  0.11637134 0.01030379 0.01418436 0.20442508
 0.42433462]",[0.7545819  0.00526939 0.00945758 0.23069115],[0.2794305 0.7205695],"[4.7267145e-05 1.4133799e-02 1.9667985e-01 6.6774970e-01 1.1590482e-01
 5.3184237e-03 1.5471890e-04 1.0899784e-05 5.8497920e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\037A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\037A08.JPG,True,0.47796443,0.68,VGG-Face,opencv,cosine,,,,,037A04.JPG,FGNET/images/037A04.JPG,FGNET,037A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/037A04.JPG,White,White,Male,3-9,"[4.7953233e-01 6.6129127e-05 4.1823757e-01 3.7209440e-02 2.5414174e-02
 9.7896662e-03 2.9750735e-02]",[0.84092367 0.00096574 0.1221865  0.0359241 ],[0.9849023  0.01509764],"[1.1805841e-03 9.5077968e-01 4.7450509e-02 2.0492043e-04 1.9244723e-04
 1.5644668e-04 2.8655417e-05 5.6823878e-06 1.0561416e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\068A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\068A03.JPG,True,0.619586364,0.68,VGG-Face,opencv,cosine,,,,,068A00.JPG,FGNET/images/068A00.JPG,FGNET,068A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/068A00.JPG,Middle Eastern,White,Male,0-2,"[0.16168295 0.02289755 0.2169525  0.00519043 0.01040621 0.09109315
 0.4917772 ]",[0.7732338  0.00561472 0.11846662 0.10268486],[0.97381914 0.0261809 ],"[7.6981372e-01 2.1690860e-01 3.5401299e-03 1.1018070e-03 1.8664212e-03
 4.1466188e-03 1.9229517e-03 6.3368009e-04 6.6089138e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A44.JPG,False,0.746747226,0.68,VGG-Face,opencv,cosine,,,,,071A10.JPG,FGNET/images/071A10.JPG,FGNET,071A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/071A10.JPG,Black,Asian,Male,20-29,"[0.1661586  0.35362947 0.11508753 0.09401102 0.11860814 0.01483249
 0.13767275]",[0.11329449 0.02159456 0.7470668  0.11804421],[0.9782805  0.02171956],"[0.01017242 0.18227705 0.23147476 0.3112507  0.18672338 0.06232161
 0.01218754 0.00306449 0.00052799]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\067A28.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\067A33.JPG,False,0.890837284,0.68,VGG-Face,opencv,cosine,,,,,067A28.JPG,FGNET/images/067A28.JPG,FGNET,067A28.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/067A28.JPG,Latino_Hispanic,Indian,Female,30-39,"[0.10008276 0.01487025 0.46783733 0.00384386 0.0224465  0.38702425
 0.00389504]",[0.05365092 0.03713001 0.00486345 0.90435565],[0.19753556 0.8024644 ],"[1.2101789e-05 3.5391055e-04 2.3215046e-02 1.9384694e-01 4.7763702e-01
 2.7895150e-01 2.2212414e-02 3.5570015e-03 2.1407694e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A18.JPG,False,0.881359706,0.68,VGG-Face,opencv,cosine,,,,,047A09.JPG,FGNET/images/047A09.JPG,FGNET,047A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/047A09.JPG,White,White,Female,20-29,"[0.35138285 0.01077128 0.27928585 0.04097734 0.0199478  0.05122625
 0.24640863]",[0.908327   0.00889303 0.03473035 0.04804963],[0.24606827 0.75393176],"[5.9181173e-05 1.5486231e-02 3.0147657e-01 5.5811256e-01 1.1704420e-01
 7.4891690e-03 2.9536145e-04 3.3542277e-05 3.2299497e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A15.JPG,True,0.470059629,0.68,VGG-Face,opencv,cosine,,,,,077A10.JPG,FGNET/images/077A10.JPG,FGNET,077A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/077A10.JPG,Latino_Hispanic,White,Male,10-19,"[0.32371107 0.00214907 0.5515058  0.03301867 0.04541115 0.01546489
 0.02873938]",[0.60694295 0.10594454 0.15634148 0.13077109],[0.9955437  0.00445631],"[4.7241181e-05 4.2767230e-02 7.3734087e-01 1.9843900e-01 1.9729288e-02
 1.6279801e-03 4.2437969e-05 5.3766935e-06 4.8603869e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A15.JPG,False,0.834724599,0.68,VGG-Face,opencv,cosine,,,,,073A05.JPG,FGNET/images/073A05.JPG,FGNET,073A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A05.JPG,White,White,Male,3-9,"[4.7542587e-01 1.2467593e-03 1.4988244e-01 9.8207696e-05 3.5082869e-04
 1.9345943e-02 3.5365000e-01]",[9.5898288e-01 2.6018145e-03 7.0053677e-04 3.7714738e-02],[0.55622935 0.44377065],"[5.3561721e-02 9.1587794e-01 2.6450990e-02 1.5670185e-03 1.1752531e-03
 1.1088749e-03 1.9595491e-04 5.1459032e-05 1.0783787e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A10.JPG,True,0.362098103,0.68,VGG-Face,opencv,cosine,,,,,074A09.JPG,FGNET/images/074A09.JPG,FGNET,074A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/074A09.JPG,White,White,Male,10-19,"[9.7419202e-01 1.2919378e-04 7.6498576e-03 1.4983436e-04 1.5029268e-04
 8.3752308e-04 1.6891254e-02]",[9.9880302e-01 4.0157826e-04 4.7416511e-04 3.2122646e-04],[0.9969106  0.00308945],"[2.5428778e-03 3.6532980e-01 5.5766678e-01 2.4150211e-02 1.6754473e-02
 2.3648458e-02 6.8642464e-03 2.6939441e-03 3.4928386e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A26.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A29.JPG,True,0.57948795,0.68,VGG-Face,opencv,cosine,,,,,002A26.JPG,FGNET/images/002A26.JPG,FGNET,002A26.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/002A26.JPG,Latino_Hispanic,White,Male,20-29,"[0.32089087 0.00272594 0.33555824 0.0673942  0.14717096 0.0113778
 0.11488194]",[0.9268369  0.00487647 0.04812245 0.02016421],[0.5791166  0.42088348],"[1.2253025e-05 1.0868732e-03 8.6489327e-02 5.3429604e-01 2.9244497e-01
 7.6365888e-02 8.4447125e-03 8.0427824e-04 5.5610402e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A06.JPG,True,0.47323195,0.68,VGG-Face,opencv,cosine,,,,,078A05.JPG,FGNET/images/078A05.JPG,FGNET,078A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/078A05.JPG,White,White,Male,3-9,"[6.7878085e-01 4.1824675e-05 4.8408028e-02 4.5584660e-04 4.9554260e-04
 7.1329824e-03 2.6468492e-01]",[9.9289536e-01 2.7623642e-04 3.1289095e-03 3.6994175e-03],[0.9233499  0.07665011],"[9.7700581e-04 7.4604023e-01 2.4784061e-01 3.9749481e-03 7.9583668e-04
 3.4575746e-04 2.0441363e-05 4.5776960e-06 6.1334691e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A31.JPG,True,0.669633161,0.68,VGG-Face,opencv,cosine,,,,,002A04.JPG,FGNET/images/002A04.JPG,FGNET,002A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/002A04.JPG,Middle Eastern,White,Male,3-9,"[4.1187525e-01 3.8302058e-04 1.0265189e-01 3.4049145e-04 4.4932877e-04
 5.9539653e-02 4.2476040e-01]",[7.9415369e-01 3.5422835e-03 3.3734491e-04 2.0196672e-01],[0.7874173  0.21258274],"[4.4052610e-03 9.2074811e-01 7.0448279e-02 3.9190045e-03 4.0693974e-04
 7.0245747e-05 1.8547207e-06 2.4723468e-07 5.4597844e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A42.JPG,False,0.785398365,0.68,VGG-Face,opencv,cosine,,,,,017A17.JPG,FGNET/images/017A17.JPG,FGNET,017A17.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/017A17.JPG,White,White,Male,10-19,"[6.9183230e-01 2.5501405e-03 9.0493739e-02 1.6058843e-04 6.0147879e-04
 5.2242823e-02 1.6211885e-01]",[0.7514546  0.01804183 0.02803511 0.20246845],[9.9985212e-01 1.4787888e-04],"[6.20908468e-05 8.39585885e-02 8.81363213e-01 3.22910920e-02
 1.86554168e-03 4.42330551e-04 1.49633015e-05 1.90940182e-06
 1.64036479e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A19.JPG,True,0.292486227,0.68,VGG-Face,opencv,cosine,,,,,016A18.JPG,FGNET/images/016A18.JPG,FGNET,016A18.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/016A18.JPG,Middle Eastern,White,Male,20-29,"[3.5841316e-01 1.6234622e-05 2.3822263e-02 1.8765470e-03 1.0411877e-03
 2.8256048e-03 6.1200505e-01]",[9.8854661e-01 7.3473743e-06 2.4614844e-03 8.9845303e-03],[9.9994487e-01 5.5124219e-05],"[1.3823828e-06 2.3488046e-04 5.5870783e-02 8.7433523e-01 6.8783678e-02
 7.7144668e-04 2.5868105e-06 8.0157086e-08 2.6731972e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A10.JPG,False,0.888195321,0.68,VGG-Face,opencv,cosine,,,,,061A04.JPG,FGNET/images/061A04.JPG,FGNET,061A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/061A04.JPG,White,White,Female,3-9,"[8.0156565e-01 5.6410092e-04 6.0864024e-02 4.9622305e-04 7.0074329e-04
 3.3338431e-03 1.3247545e-01]",[9.9743491e-01 3.6562775e-05 1.9643991e-03 5.6407740e-04],[0.06616492 0.9338351 ],"[3.7895031e-02 8.5799837e-01 7.4281432e-02 1.4957698e-02 8.6371582e-03
 4.4054720e-03 1.0909450e-03 4.8861757e-04 2.4523702e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A08.JPG,True,0.204648665,0.68,VGG-Face,opencv,cosine,,,,,077A07.JPG,FGNET/images/077A07.JPG,FGNET,077A07.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/077A07.JPG,White,White,Male,10-19,"[6.5408415e-01 5.9729500e-04 2.1329188e-01 1.2462152e-03 1.2176915e-03
 4.2261300e-03 1.2533660e-01]",[0.9581767  0.0018609  0.02247156 0.01749082],[0.5054221  0.49457785],"[2.6415783e-04 4.3253219e-01 5.5914760e-01 5.8205728e-03 1.8784513e-03
 3.2607914e-04 2.5014129e-05 5.2884043e-06 6.0086023e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A11.JPG,True,0.364859762,0.68,VGG-Face,opencv,cosine,,,,,076A09.JPG,FGNET/images/076A09.JPG,FGNET,076A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/076A09.JPG,White,White,Female,10-19,"[0.6440143  0.00334567 0.28320292 0.01518464 0.01800062 0.02061673
 0.01563512]",[0.9405239  0.00868153 0.03551103 0.01528353],[1.4796769e-04 9.9985200e-01],"[7.1467225e-06 3.6683984e-02 5.4347789e-01 3.8359651e-01 3.5406239e-02
 8.1746647e-04 9.4167044e-06 1.1807696e-06 1.4083882e-07]"
