Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes,Image Path Image,Identity Image,Match
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A05.JPG,62,168,305,305,30,152,331,331,0.428516573,,66,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A03.JPG,30,152,331,331,62,168,305,305,0.428516573,,78,66,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,9,222,74,74,0.428521366,,40,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A16.JPG,9,222,74,74,52,169,242,242,0.428521366,,42,40,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A01.JPG,124,195,301,301,11,127,353,353,0.428543864,,35,36,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A00.JPG,11,127,353,353,124,195,301,301,0.428543864,,36,35,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A25.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A30.JPG,28,81,250,250,18,138,367,367,0.42859399,,24,24,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A30.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A25.JPG,18,138,367,367,28,81,250,250,0.42859399,,24,24,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,10,132,291,291,64,155,284,284,0.428719084,,36,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A17.JPG,64,155,284,284,10,132,291,291,0.428719084,,78,36,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A10.JPG,28,104,308,308,45,134,308,308,0.42874423,,15,54,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A03.JPG,45,134,308,308,28,104,308,308,0.42874423,,54,15,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,30,156,291,291,0.428787543,,34,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A02.JPG,30,156,291,291,52,169,242,242,0.428787543,,42,34,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A37.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A38.JPG,57,161,333,333,91,163,326,326,0.428819004,,7,7,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A38.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A37.JPG,91,163,326,326,57,161,333,333,0.428819004,,7,7,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A36.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A41.JPG,52,155,326,326,63,166,280,280,0.428898527,,27,27,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A41.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A36.JPG,63,166,280,280,52,155,326,326,0.428898527,,27,27,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A02a.JPG,23,67,349,349,79,115,339,339,0.429201325,,36,66,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A02a.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A00.JPG,79,115,339,339,23,67,349,349,0.429201325,,66,36,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A17.JPG,40,163,332,332,25,188,292,292,0.429219964,,46,46,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A12.JPG,25,188,292,292,40,163,332,332,0.429219964,,46,46,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A14.JPG,24,137,288,288,19,256,77,77,0.429255251,,10,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A09.JPG,19,256,77,77,24,137,288,288,0.429255251,,42,10,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A03.JPG,35,187,289,289,29,147,303,303,0.429265509,,2,73,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A03.JPG,29,147,303,303,35,187,289,289,0.429265509,,73,2,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A30.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A40.JPG,68,164,286,286,38,118,260,260,0.429524116,,14,14,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A40.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A30.JPG,38,118,260,260,68,164,286,286,0.429524116,,14,14,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,14,233,63,63,0.429564356,,10,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A09.JPG,14,233,63,63,52,169,242,242,0.429564356,,42,10,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,10,132,291,291,28,104,308,308,0.429568672,,54,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A10.JPG,28,104,308,308,10,132,291,291,0.429568672,,78,54,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A01.JPG,10,131,302,302,9,222,74,74,0.429655818,,40,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A16.JPG,9,222,74,74,10,131,302,302,0.429655818,,42,40,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,28,254,58,58,0.429671879,,16,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\016A14.JPG,28,254,58,58,52,169,242,242,0.429671879,,42,16,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A05.JPG,89,168,281,281,65,203,277,277,0.429697586,,75,75,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A02.JPG,65,203,277,277,89,168,281,281,0.429697586,,75,75,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,28,141,359,359,0.429826793,,26,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A00.JPG,28,141,359,359,52,169,242,242,0.429826793,,42,26,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A01.JPG,32,110,337,337,48,113,326,326,0.429884909,,52,76,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A17.JPG,48,113,326,326,32,110,337,337,0.429884909,,76,52,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A13.JPG,40,116,307,307,70,167,291,291,0.429986357,,36,36,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\036A11.JPG,70,167,291,291,40,116,307,307,0.429986357,,36,36,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A13.JPG,53,144,308,308,80,91,299,299,0.430037784,,77,77,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\077A07.JPG,80,91,299,299,53,144,308,308,0.430037784,,77,77,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A13.JPG,29,133,329,329,30,177,293,293,0.430039645,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A10.JPG,30,177,293,293,29,133,329,329,0.430039645,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A01.JPG,103,184,281,281,39,124,403,403,0.430140261,,10,79,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A04.JPG,39,124,403,403,103,184,281,281,0.430140261,,79,10,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A09.JPG,19,113,316,316,10,131,302,302,0.430170339,,42,48,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A01.JPG,10,131,302,302,19,113,316,316,0.430170339,,48,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A26.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A32.JPG,36,128,346,346,22,113,347,347,0.430181936,,61,61,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A32.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A26.JPG,22,113,347,347,36,128,346,346,0.430181936,,61,61,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A34.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A46.JPG,16,94,312,312,31,114,352,352,0.430247712,,28,28,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A46.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A34.JPG,31,114,352,352,16,94,312,312,0.430247712,,28,28,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A00.JPG,38,173,304,304,125,162,313,313,0.430261385,,43,74,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A00.JPG,125,162,313,313,38,173,304,304,0.430261385,,74,43,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A29.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A34.JPG,29,98,321,321,47,113,312,312,0.430296459,,72,72,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A34.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\072A29.JPG,47,113,312,312,29,98,321,321,0.430296459,,72,72,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A28.JPG,0,0,376,516,36,146,286,286,0.430393586,,24,24,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A28.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\024A23.JPG,36,146,286,286,0,0,376,516,0.430393586,,24,24,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A19.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A04.JPG,54,162,309,309,18,128,275,275,0.430418159,,25,61,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\061A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A19.JPG,18,128,275,275,54,162,309,309,0.430418159,,61,25,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A03b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,52,169,242,242,29,176,272,272,0.430477161,,40,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A03b.JPG,29,176,272,272,52,169,242,242,0.430477161,,42,40,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\063A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A02.JPG,65,203,277,277,25,147,307,307,0.430521395,,63,75,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\063A02.JPG,25,147,307,307,65,203,277,277,0.430521395,,75,63,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A09.JPG,19,113,316,316,50,137,366,366,0.430568424,,30,48,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A05.JPG,50,137,366,366,19,113,316,316,0.430568424,,48,30,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A02.JPG,27,164,320,320,37,150,334,334,0.430600395,,78,78,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A01.JPG,37,150,334,334,27,164,320,320,0.430600395,,78,78,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A08.JPG,42,125,310,310,61,157,308,308,0.430619863,,46,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\046A04.JPG,61,157,308,308,42,125,310,310,0.430619863,,78,46,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A13.JPG,29,133,329,329,47,129,314,314,0.430692545,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A07.JPG,47,129,314,314,29,133,329,329,0.430692545,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\055A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A01.JPG,14,151,316,316,15,180,271,271,0.430774154,,55,56,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\055A05.JPG,15,180,271,271,14,151,316,316,0.430774154,,56,55,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A04.JPG,43,165,295,295,42,125,310,310,0.430846023,,78,80,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A08.JPG,42,125,310,310,43,165,295,295,0.430846023,,80,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A14.JPG,24,137,288,288,0,0,393,475,0.430849457,,14,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A03.JPG,0,0,393,475,24,137,288,288,0.430849457,,42,14,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\013A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A14.JPG,40,130,324,324,48,128,317,317,0.430876008,,13,80,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\013A08.JPG,48,128,317,317,40,130,324,324,0.430876008,,80,13,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\059A02a.JPG,330,167,56,56,34,136,318,318,0.430890838,,56,59,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\059A02a.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A15.JPG,34,136,318,318,330,167,56,56,0.430890838,,59,56,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A00.JPG,36,156,321,321,27,132,304,304,0.431116985,,62,79,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A16.JPG,27,132,304,304,36,156,321,321,0.431116985,,79,62,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A26.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A15.JPG,34,136,318,318,333,267,67,67,0.431140383,,17,56,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A26.JPG,333,267,67,67,34,136,318,318,0.431140383,,56,17,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A12.JPG,59,140,311,311,30,177,293,293,0.431163767,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A10.JPG,30,177,293,293,59,140,311,311,0.431163767,,79,79,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A00.JPG,59,209,256,256,115,138,288,288,0.431172862,,42,50,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A00.JPG,115,138,288,288,59,209,256,256,0.431172862,,50,42,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A40.JPG,65,134,320,320,34,156,281,281,0.431336165,,71,71,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A40.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A23.JPG,34,156,281,281,65,134,320,320,0.431336165,,71,71,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A40.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A43.JPG,31,102,315,315,10,162,253,253,0.431368235,,45,45,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A43.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A40.JPG,10,162,253,253,31,102,315,315,0.431368235,,45,45,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,10,132,291,291,30,156,291,291,0.431411658,,34,78,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A02.JPG,30,156,291,291,10,132,291,291,0.431411658,,78,34,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A14.JPG,16,141,354,354,36,170,315,315,0.43179878,,26,35,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A06.JPG,36,170,315,315,16,141,354,354,0.43179878,,35,26,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A30.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A33.JPG,170,345,129,129,172,255,196,196,0.431867444,,21,47,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A33.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A30.JPG,172,255,196,196,170,345,129,129,0.431867444,,47,21,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A16a.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A16b.JPG,110,222,319,319,20,149,264,264,0.431952358,,9,9,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A16b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A16a.JPG,20,149,264,264,110,222,319,319,0.431952358,,9,9,TRUE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\037A09.JPG,44,146,293,293,65,149,330,330,0.431956278,,33,37,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\037A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A10.JPG,65,149,330,330,44,146,293,293,0.431956278,,37,33,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\038A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\058A00.JPG,18,101,331,331,62,125,321,321,0.43198796,,38,58,FALSE
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\058A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\038A05.JPG,62,125,321,321,18,101,331,331,0.43198796,,58,38,FALSE
