Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes,Image Path Image,Identity Image,Match
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0015.jpg,65.0,64.0,120.0,120.0,67.0,64.0,119.0,119.0,0.312527461825306,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0016.jpg,67.0,70.0,115.0,115.0,67.0,64.0,119.0,119.0,0.3382162686814767,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0009.jpg,64.0,66.0,120.0,120.0,67.0,64.0,119.0,119.0,0.3586439643739491,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0001.jpg,68.0,69.0,116.0,116.0,67.0,64.0,119.0,119.0,0.3826502720138317,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0008.jpg,68.0,67.0,116.0,116.0,67.0,64.0,119.0,119.0,0.387094573826541,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0010.jpg,65.0,68.0,116.0,116.0,67.0,64.0,119.0,119.0,0.3994605579999105,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0004.jpg,72.0,71.0,110.0,110.0,67.0,64.0,119.0,119.0,0.4254810232999582,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0002.jpg,71.0,74.0,103.0,103.0,67.0,64.0,119.0,119.0,0.4570839084442216,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0005.jpg,71.0,71.0,108.0,108.0,67.0,64.0,119.0,119.0,0.4846964505389158,,John_Snow,John_Snow,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0002.jpg,69.0,67.0,115.0,115.0,66.0,66.0,116.0,116.0,0.3756071303513089,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0004.jpg,57.0,64.0,122.0,122.0,66.0,66.0,116.0,116.0,0.4662227314074377,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0001.jpg,66.0,66.0,116.0,116.0,69.0,67.0,115.0,115.0,0.3756071303513089,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0001.jpg,66.0,66.0,116.0,116.0,57.0,64.0,122.0,122.0,0.4662227314074377,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0006.jpg,66.0,70.0,116.0,116.0,57.0,64.0,122.0,122.0,0.4821953308751556,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0006.jpg,66.0,70.0,116.0,116.0,74.0,71.0,105.0,105.0,0.4254500325139178,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0005.jpg,74.0,71.0,105.0,105.0,66.0,70.0,116.0,116.0,0.4254500325139178,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0004.jpg,57.0,64.0,122.0,122.0,66.0,70.0,116.0,116.0,0.4821953308751556,,John_Travolta,John_Travolta,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,68.0,67.0,118.0,118.0,66.0,68.0,116.0,116.0,0.3148901731740845,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,67.0,67.0,113.0,113.0,66.0,68.0,116.0,116.0,0.3338165835828498,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,68.0,68.0,114.0,114.0,66.0,68.0,116.0,116.0,0.4032923810300594,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,68.0,67.0,118.0,118.0,68.0,68.0,114.0,114.0,0.2148122570006733,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,67.0,67.0,113.0,113.0,68.0,68.0,114.0,114.0,0.3254813533086292,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,66.0,68.0,116.0,116.0,68.0,68.0,114.0,114.0,0.4032923810300594,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,68.0,67.0,118.0,118.0,67.0,67.0,113.0,113.0,0.2720913763857021,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,68.0,68.0,114.0,114.0,67.0,67.0,113.0,113.0,0.3254813533086292,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,66.0,68.0,116.0,116.0,67.0,67.0,113.0,113.0,0.3338165835828498,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0002.jpg,68.0,68.0,114.0,114.0,68.0,67.0,118.0,118.0,0.2148122570006733,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0003.jpg,67.0,67.0,113.0,113.0,68.0,67.0,118.0,118.0,0.2720913763857021,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,66.0,68.0,116.0,116.0,68.0,67.0,118.0,118.0,0.3148901731740845,,Joseph_Estrada,Joseph_Estrada,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,66.0,67.0,119.0,119.0,71.0,70.0,109.0,109.0,0.2786191378654054,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,71.0,70.0,109.0,109.0,0.2891709511964294,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,67.0,68.0,116.0,116.0,71.0,70.0,109.0,109.0,0.3348329162158013,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,71.0,70.0,109.0,109.0,0.4489710303168093,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,71.0,70.0,109.0,109.0,0.460461845653268,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,71.0,70.0,109.0,109.0,0.4610777951766811,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,66.0,66.0,118.0,118.0,0.2255991275441037,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,66.0,66.0,118.0,118.0,0.3078851362397464,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,66.0,66.0,118.0,118.0,0.3569574324409115,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69.0,68.0,114.0,114.0,66.0,66.0,118.0,118.0,0.3582341282664321,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65.0,67.0,119.0,119.0,66.0,66.0,118.0,118.0,0.3584653176848746,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,66.0,66.0,118.0,118.0,0.4489710303168093,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,66.0,67.0,119.0,119.0,0.2786191378654054,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,67.0,68.0,116.0,116.0,66.0,67.0,119.0,119.0,0.39084979496311,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,66.0,67.0,119.0,119.0,0.4527535338293446,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69.0,68.0,114.0,114.0,67.0,66.0,118.0,118.0,0.2442166334569959,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,67.0,66.0,118.0,118.0,0.3308332972549435,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,67.0,66.0,118.0,118.0,0.3569574324409115,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,67.0,66.0,118.0,118.0,0.4143179356274833,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65.0,67.0,119.0,119.0,67.0,66.0,118.0,118.0,0.4280069209378108,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,67.0,66.0,118.0,118.0,0.460461845653268,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,69.0,68.0,114.0,114.0,0.2442166334569959,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65.0,67.0,119.0,119.0,69.0,68.0,114.0,114.0,0.3296830202308947,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,69.0,68.0,114.0,114.0,0.3335218070672362,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,69.0,68.0,114.0,114.0,0.3582341282664321,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,69.0,68.0,114.0,114.0,0.4749004109509521,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69.0,68.0,114.0,114.0,65.0,67.0,119.0,119.0,0.3296830202308947,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,65.0,67.0,119.0,119.0,0.3584653176848746,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,65.0,67.0,119.0,119.0,0.3837043048510559,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,65.0,67.0,119.0,119.0,0.4258284897306127,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,65.0,67.0,119.0,119.0,0.4280069209378108,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,67.0,68.0,116.0,116.0,0.3348329162158013,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,66.0,67.0,119.0,119.0,67.0,68.0,116.0,116.0,0.39084979496311,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,67.0,68.0,116.0,116.0,0.3932703278346656,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,68.0,69.0,111.0,111.0,0.2891709511964294,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,68.0,69.0,111.0,111.0,0.3078851362397464,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,66.0,68.0,112.0,112.0,68.0,69.0,111.0,111.0,0.3200069385725321,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,68.0,69.0,111.0,111.0,0.3308332972549435,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0007.jpg,67.0,68.0,116.0,116.0,68.0,69.0,111.0,111.0,0.3932703278346656,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65.0,67.0,119.0,119.0,68.0,69.0,111.0,111.0,0.4258284897306127,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0003.jpg,66.0,67.0,119.0,119.0,68.0,69.0,111.0,111.0,0.4527535338293446,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69.0,68.0,114.0,114.0,68.0,69.0,111.0,111.0,0.4749004109509521,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0002.jpg,66.0,66.0,118.0,118.0,66.0,68.0,112.0,112.0,0.2255991275441037,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,68.0,69.0,111.0,111.0,66.0,68.0,112.0,112.0,0.3200069385725321,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69.0,68.0,114.0,114.0,66.0,68.0,112.0,112.0,0.3335218070672362,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65.0,67.0,119.0,119.0,66.0,68.0,112.0,112.0,0.3837043048510559,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67.0,66.0,118.0,118.0,66.0,68.0,112.0,112.0,0.4143179356274833,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0001.jpg,71.0,70.0,109.0,109.0,66.0,68.0,112.0,112.0,0.4610777951766811,,Jose_Serra,Jose_Serra,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Justin_Guarini_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Justin_Guarini_0003.jpg,64.0,68.0,117.0,117.0,68.0,70.0,113.0,113.0,0.424977363221343,,Justin_Guarini,Justin_Guarini,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Justin_Guarini_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Justin_Guarini_0002.jpg,68.0,70.0,113.0,113.0,64.0,68.0,117.0,117.0,0.424977363221343,,Justin_Guarini,Justin_Guarini,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Karin_Stoiber_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Karin_Stoiber_0002.jpg,67.0,67.0,120.0,120.0,69.0,67.0,118.0,118.0,0.4418701593934087,,Karin_Stoiber,Karin_Stoiber,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Karin_Stoiber_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Karin_Stoiber_0001.jpg,69.0,67.0,118.0,118.0,67.0,67.0,120.0,120.0,0.4418701593934087,,Karin_Stoiber,Karin_Stoiber,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Kristen_Breitweiser_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Kristen_Breitweiser_0002.jpg,69.0,66.0,113.0,113.0,69.0,69.0,110.0,110.0,0.2014157318437948,,Kristen_Breitweiser,Kristen_Breitweiser,True
